Age,MaritalStatus,EmploymentStatus,EducationLevel,AnnualIncome,NetWorth,CreditScore,TotalLiabilities,TotalDebtToIncomeRatio,LoanAmount,LoanDuration,InterestRate
37.0,1.0,0.0,2.0,300000.0,3499.0,560.0,56139.0,0.0324405768709026,24078.0,84.0,0.2366237994896292
29.0,2.0,0.0,1.0,80671.0,244046.0,517.0,122869.0,0.1126853591334783,19371.0,84.0,0.290486383770338
47.0,2.0,0.0,1.0,98484.0,1495.0,643.0,106739.0,0.075584058767749,13706.0,72.0,0.1911677289270448
32.0,1.0,1.0,1.0,33299.0,4028.0,637.0,21059.0,0.3608725462764795,19021.0,84.0,0.1894557684948798
26.0,1.0,0.0,4.0,51735.0,44081.0,634.0,82492.0,0.2690375554963702,28765.0,60.0,0.1954849636324814
36.0,2.0,0.0,0.0,49118.0,218872.0,597.0,37671.0,0.2225456192086271,17973.0,48.0,0.2489852597337099
49.0,2.0,2.0,1.0,20013.0,6202.0,639.0,10753.0,0.3141968109386608,9000.0,48.0,0.1728016250010559
51.0,1.0,0.0,3.0,50766.0,1129978.0,549.0,8473.0,0.2858977087897021,30320.0,72.0,0.2621528649407693
35.0,1.0,0.0,0.0,61018.0,17640.0,613.0,10562.0,0.320702102660201,49488.0,48.0,0.1903904
36.0,2.0,0.0,1.0,121759.0,1663.0,610.0,11527.0,0.0670907530742266,16735.0,60.0,0.1895946114582868
67.0,3.0,0.0,0.0,23082.0,1216.0,533.0,38655.0,0.9413986945406853,48407.0,96.0,0.2811387730611645
44.0,1.0,1.0,4.0,76094.0,41705.0,657.0,33828.0,0.2028587938285877,31582.0,72.0,0.218840629620231
36.0,2.0,0.0,0.0,41193.0,34647.0,554.0,22914.0,0.4127521392673628,27256.0,36.0,0.251512207167663
38.0,2.0,1.0,1.0,30498.0,2621.0,597.0,26507.0,0.3724032928434497,7031.0,36.0,0.1892528934010053
30.0,1.0,0.0,3.0,30191.0,6647.0,585.0,50791.0,0.3352502867346442,13779.0,72.0,0.2432274622265102
35.0,2.0,0.0,0.0,18449.0,11953.0,608.0,38891.0,0.6841381446024445,28603.0,48.0,0.1923640794060465
44.0,1.0,0.0,0.0,49659.0,220134.0,540.0,14727.0,0.3439256004455507,23968.0,48.0,0.2269806031052496
34.0,0.0,0.0,4.0,51631.0,73739.0,526.0,3326.0,0.1504043595958749,13546.0,48.0,0.2631352930367776
33.0,1.0,0.0,1.0,34353.0,3180.0,530.0,128745.0,0.1604473358832036,6883.0,72.0,0.2592175858297322
52.0,2.0,1.0,1.0,79287.0,299186.0,646.0,53759.0,0.2514820625621295,36529.0,36.0,0.1827223564693483
43.0,1.0,0.0,3.0,15000.0,37085.0,469.0,13085.0,0.770540876798859,25690.0,60.0,0.2678639835095694
32.0,0.0,0.0,3.0,54539.0,134131.0,575.0,3995.0,0.1609447168786655,16963.0,96.0,0.2592316856883715
27.0,1.0,0.0,4.0,66417.0,87273.0,590.0,24837.0,0.1251793100176695,9493.0,48.0,0.1919831119533875
27.0,1.0,0.0,3.0,56832.0,72821.0,542.0,22422.0,0.4899738567532917,34665.0,60.0,0.2829572964433294
35.0,2.0,1.0,1.0,18005.0,116143.0,634.0,19389.0,2.874867705843777,41900.0,12.0,0.2000566602693721
37.0,2.0,0.0,3.0,170969.0,51902.0,585.0,15289.0,0.0872610012092905,22592.0,36.0,0.2031619060364331
43.0,3.0,0.0,3.0,68497.0,56339.0,604.0,11949.0,0.1499802437288253,11393.0,48.0,0.1706007894581582
29.0,1.0,0.0,3.0,15000.0,143264.0,554.0,148004.0,0.668483287173169,11579.0,24.0,0.2372461789625816
36.0,2.0,1.0,4.0,51543.0,144136.0,531.0,15293.0,0.5987329871863442,30757.0,24.0,0.2636631257914434
61.0,0.0,0.0,0.0,55593.0,57132.0,643.0,5221.0,0.3056363454211554,23776.0,96.0,0.2380021693471044
54.0,2.0,0.0,2.0,73152.0,37113.0,620.0,24209.0,0.2630373500888598,31660.0,48.0,0.259992
48.0,3.0,0.0,2.0,92051.0,85356.0,527.0,24095.0,0.2534996464437669,22802.0,24.0,0.2170216580976532
50.0,1.0,0.0,4.0,32137.0,65820.0,609.0,4580.0,0.3504196170214566,15406.0,48.0,0.188537274692257
24.0,1.0,0.0,0.0,94141.0,637670.0,581.0,17194.0,0.359087423286086,21661.0,12.0,0.2158948816323522
25.0,1.0,0.0,4.0,55787.0,108187.0,570.0,3768.0,0.2724269132920477,33711.0,60.0,0.2580775547913151
31.0,2.0,0.0,4.0,41872.0,30973.0,598.0,20073.0,0.2298296848431266,13732.0,60.0,0.2221614352669454
53.0,1.0,0.0,3.0,32344.0,8583.0,598.0,69535.0,0.2950674817225839,19506.0,120.0,0.275520640697241
46.0,1.0,0.0,0.0,105029.0,25512.0,612.0,3252.0,0.1052290142292149,12658.0,24.0,0.1817468395941662
30.0,2.0,1.0,1.0,27380.0,74716.0,511.0,62320.0,0.3653107220641247,18845.0,60.0,0.2920392586908577
46.0,3.0,0.0,0.0,102716.0,198943.0,559.0,37129.0,0.0417840819963683,7612.0,96.0,0.2353314026681955
41.0,2.0,0.0,3.0,85809.0,7069.0,609.0,63010.0,0.1199918181256983,18659.0,84.0,0.2302871596325926
51.0,3.0,0.0,4.0,71244.0,44837.0,596.0,6260.0,0.2369850651620913,33850.0,48.0,0.27702
53.0,1.0,1.0,0.0,36754.0,117533.0,505.0,21422.0,0.7137406563106512,36455.0,36.0,0.2821102033261037
33.0,2.0,0.0,1.0,74714.0,55408.0,583.0,7110.0,0.1331972453359859,19401.0,108.0,0.2365474710265604
49.0,3.0,2.0,3.0,42192.0,413006.0,613.0,13316.0,0.2722424842873678,19403.0,36.0,0.2172028257259009
43.0,2.0,0.0,1.0,84225.0,4478.0,650.0,19770.0,0.2070020594028168,32356.0,36.0,0.1874628281700534
33.0,2.0,0.0,0.0,27428.0,2998.0,535.0,121166.0,0.7514316128534472,13015.0,36.0,0.2310538645829698
32.0,2.0,0.0,0.0,94506.0,33085.0,598.0,28599.0,0.1082273177546235,12257.0,24.0,0.2174766738831838
36.0,1.0,0.0,3.0,41115.0,57544.0,562.0,4483.0,0.2967251742285365,18001.0,48.0,0.2427990641402844
41.0,2.0,0.0,1.0,73454.0,25998.0,637.0,17576.0,0.2703608818407052,50463.0,108.0,0.2856298480005264
49.0,0.0,0.0,3.0,18641.0,174827.0,630.0,6327.0,0.961288009815258,33191.0,96.0,0.2675321348393339
21.0,0.0,0.0,0.0,29287.0,74288.0,580.0,13119.0,0.5652480428240692,33258.0,96.0,0.2910786422680123
33.0,2.0,0.0,3.0,89527.0,42077.0,558.0,24302.0,0.3786811336129141,68504.0,48.0,0.2441711320105831
45.0,2.0,2.0,3.0,15000.0,78137.0,479.0,105234.0,0.9242349123359984,7037.0,48.0,0.2751201801930303
30.0,0.0,2.0,3.0,34207.0,82309.0,511.0,3056.0,0.4816093771701256,13348.0,24.0,0.2625976382416994
31.0,2.0,0.0,1.0,56335.0,7336.0,508.0,33163.0,0.2701271467727687,33658.0,60.0,0.295727575059955
39.0,1.0,0.0,3.0,81531.0,18153.0,570.0,17853.0,0.1694420330375237,24314.0,48.0,0.2726723232968463
38.0,1.0,0.0,3.0,28085.0,11514.0,614.0,5313.0,0.3054371275322268,12543.0,36.0,0.1995419589153572
45.0,2.0,0.0,0.0,16636.0,22268.0,546.0,36605.0,1.1125159769385655,38157.0,60.0,0.269202318804045
29.0,2.0,0.0,0.0,53221.0,299176.0,598.0,13028.0,0.3187081967174499,39634.0,60.0,0.266727679062663
32.0,1.0,0.0,1.0,58683.0,3713.0,617.0,52875.0,0.1682413629906851,10789.0,24.0,0.1802132793948735
18.0,2.0,0.0,4.0,37284.0,22263.0,584.0,36721.0,0.9437357033911096,25045.0,12.0,0.1649177439240306
33.0,1.0,0.0,4.0,66095.0,2915.0,556.0,48624.0,0.2182712980949501,24912.0,60.0,0.2588759708169466
34.0,1.0,0.0,1.0,161967.0,39924.0,607.0,24092.0,0.0563464739063842,18330.0,48.0,0.2230265849585958
64.0,1.0,0.0,3.0,16782.0,12514.0,589.0,9272.0,2.038115300560854,65525.0,36.0,0.2620787704648065
36.0,0.0,0.0,0.0,53415.0,24825.0,531.0,2378.0,0.149534544763862,9287.0,36.0,0.2177937645911983
48.0,1.0,0.0,0.0,21608.0,14120.0,572.0,56406.0,1.049392280532747,33270.0,60.0,0.257196844455385
39.0,2.0,0.0,0.0,225011.0,166635.0,629.0,24942.0,0.069790777550129,36326.0,60.0,0.190662447421748
56.0,2.0,1.0,4.0,108322.0,53395.0,640.0,10183.0,0.2447873916647034,39307.0,120.0,0.2772064157687779
54.0,1.0,0.0,0.0,72239.0,48677.0,652.0,16142.0,0.1309315616758175,17585.0,108.0,0.2192046603419524
38.0,1.0,0.0,0.0,32836.0,70483.0,579.0,14244.0,0.3397895183411992,17221.0,36.0,0.1779111865117357
21.0,1.0,0.0,1.0,62510.0,92978.0,466.0,73036.0,0.2754560288169442,20784.0,36.0,0.2872804003165552
26.0,1.0,0.0,3.0,35302.0,6848.0,548.0,70481.0,0.4898389848666483,28857.0,36.0,0.260233011374131
32.0,1.0,0.0,3.0,54285.0,14024.0,551.0,32717.0,0.481189423237688,54048.0,84.0,0.2473156101087336
27.0,2.0,2.0,1.0,31524.0,137100.0,572.0,29047.0,0.2645776074805489,13797.0,60.0,0.2793564
34.0,1.0,2.0,1.0,15000.0,6748.0,593.0,89844.0,0.952147467259944,17716.0,60.0,0.2208808683637621
42.0,1.0,0.0,1.0,51291.0,266414.0,533.0,4842.0,0.5981924664864363,74939.0,72.0,0.3109874951545397
48.0,1.0,0.0,1.0,15000.0,29475.0,549.0,112721.0,1.8486820699415716,51554.0,60.0,0.3002859504284948
45.0,3.0,0.0,4.0,33242.0,107303.0,560.0,12996.0,0.4290710615644705,29207.0,48.0,0.2302943114912384
38.0,2.0,0.0,4.0,28691.0,1926.0,610.0,109889.0,0.509208624398206,30644.0,60.0,0.2280706779528171
27.0,1.0,0.0,0.0,60452.0,10936.0,443.0,250682.0,0.2720973198372607,33341.0,72.0,0.3242533101695282
36.0,1.0,0.0,1.0,35952.0,68420.0,614.0,6946.0,0.3622985698916492,14322.0,36.0,0.1669492855969554
33.0,0.0,0.0,3.0,27684.0,270921.0,549.0,27718.0,0.8139270954880748,30999.0,60.0,0.2914634004946052
46.0,1.0,0.0,0.0,27087.0,6780.0,521.0,88092.0,0.5471377224371143,36577.0,120.0,0.287271588395922
31.0,2.0,0.0,3.0,32129.0,4305.0,504.0,58621.0,0.4211741152378664,19635.0,60.0,0.3184249706968992
29.0,2.0,0.0,3.0,27005.0,120893.0,507.0,7045.0,0.7021817190630485,27166.0,108.0,0.3379660227758979
18.0,1.0,0.0,3.0,92353.0,26813.0,477.0,7492.0,0.1489910541550399,21834.0,72.0,0.2869845034947171
29.0,1.0,0.0,3.0,45469.0,98450.0,522.0,18962.0,0.3967792550406344,36126.0,60.0,0.2405521534483644
27.0,3.0,0.0,4.0,33359.0,4700.0,440.0,12749.0,0.3085735001896392,17372.0,96.0,0.3194355644985188
24.0,0.0,0.0,1.0,26645.0,122932.0,559.0,36855.0,0.7132790216127317,33116.0,36.0,0.222951207932813
31.0,2.0,0.0,1.0,86739.0,6198.0,540.0,122266.0,0.1171397483934543,7161.0,72.0,0.2609025744688166
35.0,1.0,0.0,1.0,23115.0,5230.0,452.0,44159.0,0.7968701672825218,32336.0,72.0,0.3101086955042403
23.0,1.0,0.0,3.0,19217.0,10420.0,541.0,18596.0,0.9584923563466468,32949.0,36.0,0.2424615757485515
38.0,1.0,0.0,0.0,70432.0,80112.0,435.0,11369.0,0.0944259310757881,11256.0,120.0,0.2945621610220751
28.0,2.0,0.0,3.0,39464.0,147024.0,572.0,30529.0,0.6445533635748648,51693.0,48.0,0.2550975551734156
44.0,0.0,0.0,1.0,29564.0,7659.0,648.0,68366.0,0.1223591558521835,8194.0,72.0,0.1593552
54.0,1.0,0.0,0.0,29945.0,47715.0,606.0,6551.0,0.8034517417241787,17548.0,12.0,0.1861569617590068
47.0,1.0,0.0,3.0,35013.0,42434.0,511.0,5463.0,0.3245852531036116,14698.0,36.0,0.2547114312125131
33.0,0.0,0.0,4.0,163118.0,6209.0,606.0,38669.0,0.0541646975301948,14978.0,48.0,0.2483735999999999
46.0,2.0,2.0,3.0,100621.0,55139.0,568.0,40697.0,0.1210266565540096,14037.0,60.0,0.2509887456844265
38.0,1.0,0.0,3.0,30214.0,37265.0,522.0,30297.0,0.4314252632043987,26737.0,72.0,0.2776617629809363
35.0,2.0,0.0,3.0,37905.0,3635.0,584.0,8870.0,0.525613472889146,45514.0,60.0,0.2694472233860148
59.0,1.0,0.0,0.0,16809.0,1923.0,636.0,13871.0,1.0762511217962278,35921.0,72.0,0.1991106851039935
39.0,0.0,0.0,1.0,44890.0,107884.0,587.0,12951.0,0.3511599814653531,34723.0,48.0,0.2716461828229422
47.0,1.0,0.0,3.0,28569.0,23273.0,568.0,14666.0,0.7411263356029789,16303.0,12.0,0.1912950541474307
18.0,1.0,0.0,4.0,32249.0,40394.0,601.0,11086.0,0.4338554760670487,22065.0,36.0,0.2324502513564001
34.0,1.0,0.0,1.0,54127.0,50961.0,540.0,6402.0,0.3158484761640309,23438.0,36.0,0.2352145898705693
28.0,1.0,1.0,4.0,24503.0,52467.0,583.0,6828.0,0.9088882367777767,27782.0,24.0,0.2065362874795403
51.0,2.0,0.0,1.0,92341.0,331917.0,620.0,11976.0,0.118972625816622,10103.0,36.0,0.1922855331745663
45.0,2.0,0.0,3.0,80089.0,42011.0,636.0,10719.0,0.20432285804944,12112.0,60.0,0.2260036953619069
33.0,1.0,0.0,3.0,24925.0,5843.0,614.0,6767.0,0.9624670834640886,30375.0,36.0,0.2046956340393501
42.0,1.0,0.0,3.0,29565.0,6006.0,614.0,145631.0,0.6942813290237871,46361.0,48.0,0.2361235816203706
37.0,1.0,2.0,0.0,29211.0,10329.0,628.0,138400.0,0.2737281475841309,13522.0,72.0,0.2194606669616795
34.0,2.0,0.0,1.0,40396.0,20134.0,612.0,26522.0,0.4890677928048578,30786.0,36.0,0.2159968297577963
55.0,0.0,0.0,3.0,24725.0,3319.0,646.0,39691.0,0.6512278536892967,33813.0,60.0,0.213696739751314
42.0,2.0,0.0,3.0,27488.0,67717.0,628.0,17451.0,0.7256727037909726,19438.0,24.0,0.1443504
27.0,1.0,0.0,3.0,25984.0,57699.0,468.0,19620.0,0.6576572988777591,30185.0,48.0,0.2869480841997276
25.0,0.0,0.0,0.0,19087.0,134652.0,554.0,28852.0,0.7779950007499039,33827.0,72.0,0.2701477319975379
27.0,0.0,2.0,4.0,40926.0,5446.0,618.0,18004.0,0.4910040685105668,37765.0,36.0,0.2186208292179848
21.0,0.0,1.0,4.0,35733.0,7817.0,487.0,133021.0,0.3074533785059315,12140.0,48.0,0.210912
31.0,0.0,1.0,3.0,55181.0,9932.0,514.0,17742.0,0.8287369117855753,33613.0,12.0,0.2279591238997794
40.0,1.0,1.0,4.0,50892.0,5371.0,541.0,34916.0,0.4174376988143861,31932.0,36.0,0.2721712948007728
33.0,3.0,2.0,0.0,44676.0,130238.0,594.0,7856.0,0.3991132576775171,40950.0,60.0,0.2121955673486293
53.0,1.0,0.0,0.0,98543.0,147676.0,615.0,24387.0,0.1505215773073417,10767.0,60.0,0.194661188259678
18.0,0.0,0.0,1.0,102015.0,36203.0,614.0,84029.0,0.1784404225333524,32629.0,36.0,0.1747044089704852
41.0,1.0,0.0,3.0,33440.0,232683.0,512.0,65406.0,0.2875576476522388,8629.0,72.0,0.2850317735505743
40.0,1.0,0.0,1.0,99934.0,75332.0,523.0,18642.0,0.262266185155509,36309.0,48.0,0.2788743783464493
42.0,2.0,0.0,4.0,46755.0,49437.0,559.0,35281.0,0.2613517026793493,20423.0,60.0,0.2141521005824481
29.0,1.0,0.0,1.0,36269.0,8190.0,549.0,17659.0,0.3429284466013366,9640.0,72.0,0.2975212511825697
32.0,1.0,1.0,4.0,92631.0,5138.0,589.0,52354.0,0.1974729566561366,8933.0,12.0,0.1949420071297751
18.0,1.0,2.0,1.0,16781.0,95616.0,482.0,5817.0,0.9970706439417192,33015.0,72.0,0.3392916013444996
53.0,1.0,1.0,4.0,18469.0,36534.0,616.0,30141.0,1.2438874012894456,11584.0,36.0,0.1862776291460544
60.0,2.0,0.0,2.0,71351.0,1462.0,500.0,48051.0,0.2004795694366221,21524.0,96.0,0.3325028804177973
40.0,2.0,0.0,3.0,34699.0,15087.0,558.0,6495.0,0.2249814706003775,14992.0,120.0,0.2775169007147053
45.0,2.0,2.0,4.0,49814.0,54014.0,530.0,80777.0,0.3591929846961382,38707.0,60.0,0.2889119920355851
43.0,1.0,0.0,4.0,125908.0,174602.0,643.0,15378.0,0.087586581139836,17224.0,48.0,0.2288687999999999
45.0,1.0,0.0,1.0,46488.0,68147.0,610.0,13080.0,0.1786564015777788,13561.0,84.0,0.2486886408960835
42.0,1.0,0.0,1.0,46596.0,67485.0,647.0,6425.0,0.270065134592604,35432.0,120.0,0.2704433836110896
41.0,2.0,0.0,1.0,30658.0,170483.0,558.0,25245.0,0.8830880099880073,31472.0,36.0,0.2743119692392302
45.0,2.0,0.0,1.0,109872.0,2824.0,537.0,18662.0,0.1311576835829266,17476.0,60.0,0.2470050236547127
32.0,2.0,0.0,1.0,15000.0,7529.0,563.0,156361.0,0.5577297952690079,14290.0,60.0,0.2568188744761754
43.0,2.0,0.0,3.0,32273.0,10148.0,517.0,93389.0,0.6732953756085202,16742.0,12.0,0.2110713928487221
55.0,1.0,0.0,4.0,78551.0,56406.0,671.0,5611.0,0.1565831485577173,21198.0,72.0,0.1870616917787803
48.0,1.0,0.0,0.0,64911.0,114279.0,647.0,19282.0,0.2104315670649975,17900.0,24.0,0.1551262093304595
22.0,1.0,0.0,3.0,59181.0,48780.0,557.0,15460.0,0.1670895113895172,15639.0,84.0,0.2551807599163835
38.0,2.0,0.0,1.0,52341.0,21822.0,611.0,12232.0,0.1455597711538287,9514.0,96.0,0.2026021549203071
56.0,1.0,0.0,3.0,42163.0,126357.0,631.0,7986.0,0.2011759175838677,16129.0,48.0,0.2046873298173361
18.0,2.0,0.0,2.0,66329.0,10024.0,489.0,58047.0,0.4103832802572639,50865.0,48.0,0.3247417423746785
48.0,2.0,0.0,0.0,21033.0,532855.0,511.0,16267.0,0.6209865433190443,21854.0,36.0,0.2391625902177509
37.0,2.0,0.0,0.0,102361.0,46421.0,625.0,28637.0,0.1134304084344784,12197.0,24.0,0.1929287144270647
37.0,1.0,0.0,2.0,87709.0,23866.0,564.0,74806.0,0.1235413714990748,10936.0,60.0,0.2515400052634044
29.0,1.0,0.0,1.0,19955.0,33253.0,503.0,17538.0,0.3721050525070496,10364.0,36.0,0.2180847150941648
39.0,2.0,0.0,3.0,23428.0,177939.0,628.0,52945.0,0.7712465483079006,37373.0,48.0,0.2396620895979168
34.0,0.0,0.0,3.0,224431.0,46075.0,589.0,34086.0,0.042098197379116,10081.0,36.0,0.2283095299734177
37.0,1.0,0.0,0.0,59138.0,5576.0,594.0,18681.0,0.1804154528987787,13205.0,72.0,0.2114439606199491
37.0,1.0,0.0,1.0,101743.0,7471.0,583.0,34417.0,0.3027502080978957,54428.0,108.0,0.3636879634944042
33.0,1.0,0.0,0.0,64670.0,7587.0,592.0,13635.0,0.265882069467219,9983.0,12.0,0.175032165679364
28.0,2.0,0.0,1.0,88745.0,9366.0,543.0,64695.0,0.196963878538669,36608.0,60.0,0.2657835410492693
46.0,1.0,0.0,4.0,162507.0,12768.0,589.0,22840.0,0.0767848821438242,15107.0,84.0,0.25973926186239
38.0,2.0,1.0,4.0,44403.0,45561.0,613.0,31087.0,0.303932280068714,27662.0,60.0,0.2367847424966503
33.0,2.0,0.0,3.0,57061.0,19789.0,616.0,13239.0,0.2068967591821382,19430.0,60.0,0.2156230531677721
37.0,1.0,0.0,4.0,57317.0,20056.0,644.0,24389.0,0.1407671204904265,17430.0,48.0,0.21386538436629
47.0,0.0,0.0,3.0,51784.0,16770.0,571.0,8035.0,0.3089440906538359,19531.0,36.0,0.2535266599350965
49.0,1.0,0.0,3.0,64101.0,26851.0,620.0,48280.0,0.1145667689234159,11360.0,36.0,0.1664079030715234
34.0,0.0,0.0,3.0,23988.0,72867.0,564.0,6368.0,0.957108960097904,47154.0,48.0,0.2556021298032187
46.0,2.0,0.0,1.0,39690.0,26447.0,565.0,39001.0,0.4137446103661063,36095.0,72.0,0.2816098942813188
60.0,1.0,1.0,3.0,23269.0,80978.0,634.0,15164.0,0.319247780874452,11515.0,60.0,0.1905405622308879
40.0,1.0,2.0,1.0,112359.0,82210.0,587.0,17807.0,0.0902011177497849,16731.0,48.0,0.2270751506693709
56.0,2.0,0.0,0.0,127188.0,78991.0,587.0,4543.0,0.1050793192027907,12341.0,36.0,0.1905828582412427
32.0,1.0,2.0,3.0,41645.0,7910.0,547.0,59597.0,0.2851439804916104,24587.0,60.0,0.2596029050961512
68.0,1.0,0.0,2.0,64686.0,73746.0,696.0,14765.0,0.2129601704501243,18969.0,24.0,0.1234115738264444
44.0,1.0,0.0,3.0,29204.0,64323.0,534.0,20785.0,0.285948493018845,12863.0,48.0,0.2630327364833755
47.0,3.0,0.0,2.0,164692.0,379263.0,536.0,33404.0,0.0692987653653004,24120.0,120.0,0.3196266627412593
29.0,0.0,0.0,1.0,31300.0,5804.0,554.0,5062.0,0.254966046321552,17522.0,48.0,0.1998239161562644
18.0,0.0,0.0,0.0,59260.0,10494.0,594.0,95065.0,0.4256283658119218,44699.0,36.0,0.2203544220565554
45.0,1.0,0.0,3.0,85653.0,11893.0,570.0,13936.0,0.2464783966991885,13761.0,48.0,0.2303194411578886
48.0,1.0,0.0,3.0,20442.0,9733.0,546.0,14266.0,0.5948271476669575,18349.0,36.0,0.2163409500384889
36.0,1.0,0.0,1.0,96764.0,18306.0,616.0,31894.0,0.1384305475495825,14116.0,24.0,0.1452524849560995
44.0,2.0,0.0,1.0,29061.0,43763.0,633.0,15855.0,0.5850347328058617,10646.0,12.0,0.1775964947772797
43.0,1.0,1.0,0.0,40137.0,31083.0,568.0,23016.0,0.16394404356865,13063.0,96.0,0.2609953956406387
54.0,1.0,0.0,0.0,145652.0,95519.0,539.0,2042.0,0.1176284834712257,30379.0,60.0,0.2589840939228241
37.0,0.0,0.0,4.0,87036.0,60738.0,572.0,14166.0,0.1481032086412367,20891.0,36.0,0.1799359495534692
47.0,1.0,0.0,3.0,16350.0,61823.0,518.0,3941.0,0.6063576300011545,11652.0,48.0,0.271065192825549
41.0,0.0,0.0,0.0,41973.0,7651.0,650.0,124307.0,0.2770187290198168,21299.0,84.0,0.2046429439606382
32.0,1.0,0.0,1.0,92644.0,1801.0,509.0,33680.0,0.2144374356727941,25720.0,24.0,0.2529524540271796
45.0,1.0,0.0,3.0,19814.0,14760.0,583.0,6706.0,0.925665473912033,40704.0,48.0,0.2077138827961789
55.0,1.0,0.0,3.0,27856.0,1442.0,626.0,102838.0,0.6061084641792867,37530.0,84.0,0.2293553770224255
39.0,1.0,0.0,1.0,63572.0,2951.0,563.0,22262.0,0.2221665886068163,19688.0,36.0,0.2112041747318861
49.0,1.0,0.0,1.0,24973.0,14823.0,611.0,30121.0,0.4265347892196666,17466.0,48.0,0.2214430975949385
36.0,3.0,0.0,3.0,26193.0,212907.0,600.0,9181.0,1.005469280372441,34217.0,48.0,0.2411365690945354
62.0,1.0,0.0,1.0,63516.0,21374.0,607.0,9948.0,0.3267051651863525,49566.0,84.0,0.2830680842940055
42.0,1.0,0.0,1.0,52773.0,41885.0,608.0,23190.0,0.343474818539371,11633.0,24.0,0.1777735097308044
53.0,0.0,0.0,4.0,39284.0,10283.0,590.0,40695.0,0.4093483829381982,41126.0,96.0,0.2681304758700905
36.0,1.0,0.0,0.0,51649.0,5705.0,570.0,49821.0,0.1502467706790875,16519.0,48.0,0.2056605895367962
44.0,1.0,0.0,4.0,21614.0,272185.0,519.0,5699.0,0.5511017213786518,11962.0,60.0,0.2421632716825083
42.0,2.0,0.0,3.0,98459.0,77400.0,634.0,52366.0,0.0801520987280486,15815.0,60.0,0.237464962747957
48.0,1.0,0.0,0.0,16353.0,2206.0,621.0,19018.0,0.4966623815337418,12181.0,60.0,0.2162393960156126
30.0,1.0,0.0,4.0,40508.0,111363.0,597.0,37104.0,0.3726025912927175,35085.0,72.0,0.2755278792342175
49.0,0.0,0.0,4.0,114722.0,341819.0,559.0,15262.0,0.1702535682368346,23198.0,24.0,0.221032424496536
42.0,1.0,0.0,0.0,31220.0,6973.0,578.0,26659.0,0.6757282943838695,26780.0,84.0,0.2668838024575171
50.0,2.0,0.0,3.0,34402.0,55103.0,504.0,17083.0,0.3027217248032405,16368.0,36.0,0.2581360379837399
42.0,1.0,0.0,3.0,64390.0,1514.0,590.0,94914.0,0.1491894450937613,11096.0,24.0,0.1528768
43.0,2.0,0.0,0.0,37101.0,164751.0,535.0,10331.0,0.4496635274202135,25805.0,72.0,0.3035560228673349
42.0,1.0,0.0,4.0,36687.0,269442.0,631.0,15745.0,0.610498438708973,38311.0,36.0,0.2090219440039997
21.0,1.0,0.0,3.0,20277.0,17366.0,409.0,32685.0,0.6358933326623436,23074.0,48.0,0.284779086875788
27.0,1.0,0.0,3.0,60446.0,6596.0,521.0,87761.0,0.4404979283994139,48694.0,48.0,0.3398328
65.0,0.0,0.0,4.0,92824.0,63099.0,628.0,9951.0,0.1949006893737951,40692.0,72.0,0.2385132588180729
37.0,0.0,1.0,0.0,81678.0,53464.0,569.0,27266.0,0.1716079251972671,24342.0,72.0,0.2340263156956006
39.0,0.0,0.0,3.0,46201.0,104533.0,594.0,17173.0,0.2237180563771381,11674.0,60.0,0.2303541842005078
33.0,0.0,0.0,3.0,55408.0,84724.0,556.0,13256.0,0.2441898414692621,29000.0,72.0,0.2925206257301321
42.0,0.0,0.0,0.0,87136.0,58443.0,554.0,2206.0,0.1198772055135417,19287.0,36.0,0.2047680993184525
47.0,1.0,1.0,1.0,132168.0,16682.0,574.0,13051.0,0.0772155714338651,16001.0,60.0,0.2529823261035137
33.0,2.0,0.0,0.0,64640.0,78253.0,560.0,16032.0,0.2700870757951364,24070.0,36.0,0.2740259095156181
32.0,1.0,0.0,3.0,39004.0,8359.0,565.0,21025.0,0.4389529067300116,27004.0,36.0,0.2066533016293418
45.0,1.0,0.0,2.0,37291.0,7549.0,538.0,44089.0,0.3279397918933248,17176.0,48.0,0.2537448822806826
22.0,2.0,0.0,1.0,44467.0,42371.0,525.0,27592.0,0.3794763259406818,19630.0,48.0,0.2457052215150167
34.0,1.0,0.0,1.0,128145.0,24222.0,551.0,43349.0,0.1834501104675159,17302.0,12.0,0.1748599547144219
36.0,2.0,0.0,1.0,44518.0,91626.0,628.0,82335.0,0.2369445817190092,17668.0,48.0,0.1811122363609908
34.0,1.0,0.0,3.0,25829.0,102643.0,572.0,5608.0,0.3220804632362219,17739.0,48.0,0.240945273533668
31.0,1.0,0.0,2.0,65727.0,296073.0,603.0,11379.0,0.1854911934772889,24058.0,48.0,0.1857728328427198
21.0,1.0,0.0,3.0,58542.0,47233.0,574.0,7474.0,0.2029975681809228,19011.0,36.0,0.2314254034479786
49.0,1.0,0.0,3.0,58511.0,9713.0,546.0,17641.0,0.30365467718579,45773.0,72.0,0.2639957264175867
24.0,3.0,0.0,1.0,52721.0,63417.0,560.0,15367.0,0.2757064810000976,12318.0,36.0,0.2229210110755382
18.0,3.0,0.0,1.0,18195.0,1695.0,559.0,53909.0,0.4543085506363823,12872.0,60.0,0.2025321007448432
24.0,2.0,0.0,1.0,70683.0,4831.0,512.0,52137.0,0.864322472293858,43811.0,12.0,0.3028142012977593
